"business_id","score","date","type"
60484,"78","20140609","routine"
60518,"86","20160511","routine"
60518,"63","20140827","routine"
60518,"88","20140401","routine"
60544,"92","20160929","routine"
60544,"98","20160415","routine"
60544,"100","20150611","routine"
60544,"92","20140724","routine"
60547,"96","20160624","routine"
60547,"96","20150507","routine"
60547,"100","20140408","routine"
60547,"98","20140327","routine"
60548,"100","20160624","routine"
60548,"94","20150720","routine"
60548,"96","20140408","routine"
60549,"92","20151010","routine"
60549,"96","20150723","routine"
60550,"96","20160701","routine"
60550,"96","20150828","routine"
60550,"96","20140408","routine"
60551,"94","20161103","routine"
60551,"83","20150820","routine"
60551,"94","20150112","routine"
60551,"94","20140523","routine"
60551,"100","20140103","routine"
60554,"98","20150420","routine"
60554,"98","20140206","routine"
60555,"94","20160518","routine"
60555,"98","20150428","routine"
60555,"96","20141014","routine"
60555,"96","20140414","routine"
60561,"100","20160310","routine"
60561,"100","20150617","routine"
60561,"94","20140609","routine"
60590,"100","20140614","routine"
60602,"92","20160920","routine"
60602,"92","20150824","routine"
60602,"91","20140811","routine"
60602,"92","20140210","routine"
60616,"92","20160727","routine"
60616,"96","20160107","routine"
60616,"94","20140605","routine"
60625,"96","20150316","routine"
60625,"100","20140227","routine"
60628,"92","20160803","routine"
60628,"94","20150728","routine"
60628,"100","20140625","routine"
60631,"100","20160615","routine"
60631,"100","20150610","routine"
60631,"100","20140521","routine"
60632,"100","20161009","routine"
60633,"100","20161027","routine"
60633,"100","20150611","routine"
60633,"100","20140522","routine"
60644,"90","20161222","routine"
60644,"100","20151210","routine"
60644,"81","20140814","routine"
60644,"81","20140214","routine"
60649,"86","20160816","routine"
60649,"94","20160229","routine"
60649,"98","20150622","routine"
60649,"98","20141217","routine"
60649,"85","20140523","routine"
60656,"100","20160710","routine"
60656,"100","20150621","routine"
60657,"100","20160615","routine"
60657,"100","20150610","routine"
60657,"100","20140521","routine"
60658,"100","20160625","routine"
60658,"100","20140628","routine"
60697,"96","20161107","routine"
60697,"93","20151022","routine"
60697,"98","20141007","routine"
60697,"84","20140618","routine"
60713,"96","20160722","routine"
60713,"100","20150814","routine"
60713,"94","20140226","routine"
60737,"92","20161003","routine"
60737,"94","20140227","routine"
60756,"75","20151218","routine"
60756,"94","20140401","routine"
60782,"100","20160826","routine"
60782,"100","20150806","routine"
60782,"100","20150305","routine"
60786,"86","20150707","routine"
60786,"96","20140416","routine"
60787,"100","20160418","routine"
60787,"100","20150115","routine"
60787,"100","20140425","routine"
60789,"78","20150922","routine"
60789,"85","20141114","routine"
60823,"85","20160816","routine"
60823,"86","20150910","routine"
60823,"92","20140610","routine"
60824,"92","20160816","routine"
60824,"100","20150910","routine"
60824,"100","20140610","routine"
60825,"92","20160816","routine"
60825,"89","20150910","routine"
60825,"96","20140610","routine"
60828,"96","20160513","routine"
60828,"96","20140821","routine"
60828,"94","20140206","routine"
60833,"100","20160426","routine"
60833,"100","20150218","routine"
60898,"94","20160510","routine"
60898,"96","20141204","routine"
60898,"89","20140527","routine"
60933,"83","20161019","routine"
60933,"87","20160418","routine"
60933,"94","20140806","routine"
60933,"89","20140225","routine"
60936,"100","20160505","routine"
60936,"100","20141006","routine"
60936,"93","20140410","routine"
60963,"82","20160912","routine"
60963,"73","20150605","routine"
60963,"94","20140612","routine"
60963,"84","20140110","routine"
60984,"85","20160816","routine"
60984,"90","20150910","routine"
60984,"96","20140610","routine"
61001,"100","20160805","routine"
61001,"96","20141006","routine"
61016,"96","20160903","routine"
61016,"96","20151105","routine"
61016,"100","20140529","routine"
61056,"96","20160914","routine"
61056,"94","20160302","routine"
61056,"93","20150924","routine"
61056,"90","20140919","routine"
61056,"98","20140227","routine"
61058,"96","20150903","routine"
61058,"96","20140530","routine"
61073,"92","20160624","routine"
61073,"91","20150929","routine"
61073,"98","20140422","routine"
61093,"82","20161006","routine"
61093,"82","20160222","routine"
61093,"94","20140814","routine"
61093,"92","20140228","routine"
61109,"96","20160628","routine"
61109,"98","20150629","routine"
61109,"98","20140609","routine"
61122,"96","20160127","routine"
61122,"96","20140508","routine"
61135,"92","20160620","routine"
61135,"90","20140507","routine"
61136,"81","20160725","routine"
61136,"96","20150714","routine"
61136,"94","20141021","routine"
61136,"92","20140527","routine"
61161,"59","20160107","routine"
61161,"83","20150107","routine"
61161,"76","20140528","routine"
61161,"80","20140205","routine"
61180,"91","20160705","routine"
61180,"90","20150511","routine"
61180,"90","20140430","routine"
61187,"100","20151216","routine"
61187,"96","20150406","routine"
61187,"96","20140327","routine"
61206,"86","20160824","routine"
61206,"75","20150409","routine"
61285,"91","20160927","routine"
61285,"93","20160218","routine"
61285,"100","20150310","routine"
61285,"100","20140910","routine"
61285,"100","20140328","routine"
61324,"100","20150311","routine"
61324,"90","20140418","routine"
61326,"100","20150601","routine"
61326,"100","20140130","routine"
61351,"86","20160615","routine"
61351,"77","20140730","routine"
61351,"75","20140527","routine"
61356,"96","20160718","routine"
61356,"96","20140117","routine"
61357,"92","20140908","routine"
61390,"94","20160906","routine"
61390,"92","20141203","routine"
61390,"94","20140212","routine"
61391,"78","20160826","routine"
61391,"75","20160406","routine"
61391,"60","20140409","routine"
61427,"73","20160719","routine"
61427,"88","20150513","routine"
61427,"88","20140402","routine"
61436,"87","20150928","routine"
61436,"54","20150706","routine"
61436,"92","20140430","routine"
61438,"91","20150817","routine"
61438,"96","20140422","routine"
61460,"84","20150505","routine"
61460,"94","20140410","routine"
61464,"92","20160811","routine"
61464,"100","20150205","routine"
61464,"100","20140730","routine"
61467,"92","20160902","routine"
61467,"94","20160328","routine"
61467,"92","20150909","routine"
61467,"94","20140722","routine"
61471,"90","20140609","routine"
61493,"88","20161108","routine"
61493,"96","20160429","routine"
61493,"100","20141119","routine"
61493,"100","20140509","routine"
61494,"78","20161129","routine"
61494,"80","20150318","routine"
61494,"77","20140522","routine"
61499,"80","20160603","routine"
61499,"96","20140911","routine"
61499,"91","20140218","routine"
61500,"100","20160224","routine"
61500,"100","20150730","routine"
61500,"100","20150212","routine"
61500,"100","20140618","routine"
61512,"90","20160628","routine"
61512,"91","20150209","routine"
61512,"90","20140616","routine"
61514,"94","20160106","routine"
61514,"92","20150226","routine"
61514,"86","20140529","routine"
61514,"90","20140115","routine"
61516,"87","20150908","routine"
61516,"98","20140709","routine"
61550,"86","20160831","routine"
61550,"91","20150120","routine"
61550,"96","20140602","routine"
61563,"100","20150522","routine"
61563,"100","20140402","routine"
61579,"89","20150513","routine"
61579,"90","20140318","routine"
61592,"90","20150402","routine"
61592,"100","20131226","routine"
61595,"86","20160413","routine"
61595,"98","20140204","routine"
61598,"90","20160913","routine"
61598,"92","20150427","routine"
61598,"94","20140916","routine"
61598,"86","20140403","routine"
61602,"100","20150429","routine"
61602,"85","20140321","routine"
61602,"85","20140314","routine"
61612,"96","20150318","routine"
61612,"100","20140429","routine"
61623,"100","20150729","routine"
61623,"100","20140603","routine"
61635,"90","20160907","routine"
61635,"100","20150729","routine"
61635,"100","20140604","routine"
61641,"100","20151113","routine"
61641,"98","20140828","routine"
61643,"90","20141203","routine"
61643,"88","20140519","routine"
61669,"88","20160427","routine"
61669,"93","20150225","routine"
61669,"100","20140806","routine"
61669,"83","20140218","routine"
61697,"90","20160823","routine"
61697,"83","20150811","routine"
61697,"83","20140520","routine"
61728,"85","20160920","routine"
61728,"96","20150821","routine"
61728,"89","20150306","routine"
61728,"98","20140814","routine"
61728,"100","20140411","routine"
61736,"96","20160222","routine"
61736,"94","20150218","routine"
61736,"89","20140417","routine"
61789,"88","20161014","routine"
61789,"88","20160405","routine"
61789,"68","20140304","routine"
61802,"88","20140305","routine"
61806,"96","20161013","routine"
61806,"98","20160414","routine"
61806,"100","20151009","routine"
61806,"98","20141010","routine"
61806,"98","20140428","routine"
61816,"82","20160728","routine"
61816,"81","20150220","routine"
61816,"88","20140327","routine"
61823,"72","20150408","routine"
61856,"90","20160413","routine"
61856,"94","20141114","routine"
61856,"96","20140409","routine"
61861,"75","20150513","routine"
61861,"90","20140324","routine"
61915,"80","20161103","routine"
61915,"67","20160527","routine"
61915,"91","20140916","routine"
61915,"96","20140205","routine"
61923,"84","20150630","routine"
61923,"93","20140410","routine"
61953,"92","20160609","routine"
61953,"67","20150115","routine"
61959,"91","20160620","routine"
61959,"100","20140829","routine"
61959,"92","20140207","routine"
61976,"98","20160419","routine"
61976,"98","20150203","routine"
61976,"94","20140529","routine"
61989,"72","20150630","routine"
61989,"78","20140410","routine"
62000,"90","20161107","routine"
62000,"100","20150827","routine"
62000,"96","20140825","routine"
62010,"96","20161017","routine"
62010,"96","20160415","routine"
62010,"96","20150706","routine"
62010,"96","20140421","routine"
62051,"82","20160720","routine"
62051,"76","20150608","routine"
62051,"88","20140602","routine"
62056,"98","20160810","routine"
62056,"98","20151208","routine"
62056,"92","20140206","routine"
62057,"79","20160526","routine"
62057,"94","20150421","routine"
62057,"90","20140318","routine"
62060,"96","20160523","routine"
62060,"94","20150203","routine"
62060,"98","20140116","routine"
62064,"86","20160819","routine"
62064,"75","20160411","routine"
62064,"86","20140711","routine"
62064,"73","20140108","routine"
62067,"92","20140605","routine"
62069,"92","20150831","routine"
62069,"90","20150112","routine"
62072,"100","20160204","routine"
62072,"96","20150825","routine"
62072,"100","20150129","routine"
62072,"100","20140731","routine"
62072,"96","20140122","routine"
62140,"92","20150605","routine"
62140,"89","20140520","routine"
62176,"81","20160114","routine"
62176,"92","20150413","routine"
62176,"89","20140318","routine"
62179,"92","20160629","routine"
62179,"94","20151014","routine"
62179,"93","20140613","routine"
62251,"100","20150917","routine"
62251,"98","20140523","routine"
62277,"90","20160429","routine"
62277,"94","20150414","routine"
62277,"92","20140422","routine"
62298,"98","20160919","routine"
62298,"96","20150826","routine"
62298,"96","20140813","routine"
62298,"94","20140206","routine"
62308,"72","20160203","routine"
62308,"100","20150409","routine"
62316,"82","20160127","routine"
62316,"87","20150324","routine"
62316,"96","20140307","routine"
62330,"72","20140429","routine"
62334,"86","20160916","routine"
62334,"92","20140627","routine"
62357,"83","20151027","routine"
62357,"88","20150304","routine"
62357,"87","20140410","routine"
62358,"90","20160330","routine"
62358,"81","20150414","routine"
62362,"96","20160909","routine"
62362,"85","20150804","routine"
62362,"86","20140626","routine"
62362,"98","20140108","routine"
62419,"89","20140806","routine"
62435,"91","20160504","routine"
62435,"100","20150331","routine"
62443,"80","20150108","routine"
62443,"79","20140203","routine"
62445,"94","20160622","routine"
62445,"92","20150423","routine"
62462,"73","20150721","routine"
62487,"96","20160920","routine"
62487,"96","20141002","routine"
62521,"92","20160607","routine"
62521,"96","20140908","routine"
62521,"96","20140123","routine"
62526,"100","20160901","routine"
62526,"96","20150820","routine"
62526,"93","20141002","routine"
62526,"96","20140523","routine"
62526,"98","20140103","routine"
62532,"92","20161102","routine"
62532,"86","20160406","routine"
62532,"85","20140418","routine"
62548,"86","20160804","routine"
62548,"82","20150609","routine"
62548,"69","20140603","routine"
62548,"85","20140304","routine"
62550,"78","20161128","routine"
62550,"100","20150507","routine"
62550,"92","20140630","routine"
62551,"92","20161031","routine"
62551,"94","20150507","routine"
62551,"100","20140630","routine"
62552,"96","20161031","routine"
62552,"100","20150507","routine"
62552,"88","20140630","routine"
62560,"90","20161122","routine"
62560,"94","20160531","routine"
62560,"94","20141105","routine"
62560,"100","20140228","routine"
62561,"100","20150429","routine"
62561,"98","20140326","routine"
62572,"100","20150617","routine"
62572,"90","20140610","routine"
62573,"80","20160810","routine"
62573,"84","20150610","routine"
62573,"96","20140527","routine"
62578,"67","20150818","routine"
62578,"64","20140725","routine"
62597,"89","20150507","routine"
62597,"98","20140604","routine"
62631,"91","20150505","routine"
62631,"85","20140424","routine"
62632,"83","20140514","routine"
62658,"100","20161009","routine"
62674,"100","20161028","routine"
62674,"100","20150506","routine"
62674,"96","20140516","routine"
62688,"81","20160303","routine"
62688,"92","20150826","routine"
62688,"94","20150206","routine"
62701,"78","20161222","routine"
62701,"100","20150529","routine"
62701,"100","20150501","routine"
62701,"92","20140307","routine"
62702,"98","20150818","routine"
62702,"96","20140505","routine"
62708,"85","20160518","routine"
62708,"88","20151104","routine"
62708,"96","20150226","routine"
62708,"90","20140814","routine"
62708,"76","20140312","routine"
62710,"86","20160511","routine"
62710,"88","20150221","routine"
62710,"85","20140221","routine"
62717,"100","20160804","routine"
62717,"100","20150609","routine"
62717,"94","20140303","routine"
62730,"93","20161028","routine"
62730,"81","20150306","routine"
62730,"88","20140508","routine"
62735,"76","20161107","routine"
62735,"86","20160216","routine"
62735,"82","20150121","routine"
62735,"82","20140317","routine"
62739,"94","20160615","routine"
62739,"89","20160119","routine"
62739,"89","20150428","routine"
62744,"90","20160831","routine"
62744,"98","20150701","routine"
62744,"90","20140730","routine"
62744,"96","20140121","routine"
62746,"96","20160712","routine"
62746,"94","20151027","routine"
62746,"96","20150204","routine"
62746,"96","20140820","routine"
62746,"88","20140326","routine"
62765,"83","20161116","routine"
62765,"82","20160120","routine"
62765,"79","20150108","routine"
62765,"74","20140623","routine"
62765,"96","20140213","routine"
62767,"88","20140627","routine"
62768,"70","20160513","routine"
62768,"89","20141029","routine"
62769,"85","20160927","routine"
62769,"77","20160509","routine"
62769,"79","20141106","routine"
62769,"72","20140319","routine"
62771,"92","20160825","routine"
62771,"88","20150528","routine"
62771,"92","20140331","routine"
62775,"94","20160912","routine"
62775,"94","20150507","routine"
62775,"100","20140604","routine"
62779,"81","20151202","routine"
62779,"81","20150706","routine"
62779,"94","20140509","routine"
62780,"92","20150724","routine"
62780,"86","20140514","routine"
62784,"92","20160921","routine"
62784,"92","20160330","routine"
62784,"96","20150908","routine"
62784,"98","20140902","routine"
62784,"98","20140325","routine"
62785,"94","20140407","routine"
62797,"100","20160914","routine"
62797,"100","20150903","routine"
62797,"100","20150113","routine"
62797,"100","20140722","routine"
62814,"98","20160817","routine"
62814,"94","20160329","routine"
62814,"93","20150309","routine"
62814,"92","20140226","routine"
62816,"96","20160713","routine"
62816,"100","20150401","routine"
62816,"100","20140529","routine"
62824,"83","20150512","routine"
62849,"75","20160823","routine"
62849,"94","20150710","routine"
62849,"73","20140409","routine"
62853,"94","20160506","routine"
62853,"96","20141212","routine"
62853,"100","20140423","routine"
62888,"98","20150812","routine"
62888,"98","20140429","routine"
62889,"100","20140227","routine"
62896,"90","20161213","routine"
62896,"90","20160819","routine"
62896,"100","20140609","routine"
62900,"83","20161017","routine"
62900,"69","20150929","routine"
62900,"77","20140129","routine"
62913,"98","20161024","routine"
62913,"100","20141028","routine"
62913,"98","20140402","routine"
62921,"100","20151201","routine"
62921,"96","20150305","routine"
62921,"96","20140509","routine"
62939,"96","20160907","routine"
62939,"96","20150429","routine"
62939,"100","20140604","routine"
62941,"92","20150420","routine"
62941,"96","20140625","routine"
62941,"92","20140130","routine"
62942,"100","20160107","routine"
62942,"100","20150128","routine"
62942,"100","20140520","routine"
62943,"75","20160902","routine"
62943,"82","20150318","routine"
62943,"76","20140206","routine"
62978,"72","20160830","routine"
62978,"84","20141022","routine"
62978,"84","20140102","routine"
62990,"88","20160615","routine"
62990,"83","20141113","routine"
63000,"100","20160608","routine"
63000,"98","20150706","routine"
63000,"96","20140429","routine"
63016,"96","20160617","routine"
63016,"96","20150114","routine"
63016,"98","20140307","routine"
63047,"91","20160906","routine"
63047,"90","20150611","routine"
63047,"92","20140801","routine"
63049,"100","20160114","routine"
63049,"100","20150402","routine"
63049,"93","20140604","routine"
63076,"96","20161102","routine"
63076,"90","20141216","routine"
63076,"87","20140416","routine"
63077,"96","20151218","routine"
63077,"92","20141105","routine"
63079,"100","20160330","routine"
63079,"100","20150210","routine"
63079,"100","20140806","routine"
63079,"100","20140128","routine"
63082,"84","20150930","routine"
63082,"80","20150526","routine"
63082,"72","20140606","routine"
63084,"90","20160601","routine"
63084,"92","20150219","routine"
63084,"88","20140804","routine"
63084,"92","20140206","routine"
63095,"96","20160714","routine"
63095,"89","20150708","routine"
63095,"100","20150209","routine"
63095,"100","20140613","routine"
63112,"90","20160601","routine"
63112,"87","20140805","routine"
63112,"86","20140314","routine"
63119,"92","20160718","routine"
63119,"88","20160516","routine"
63119,"86","20150407","routine"
63121,"91","20160803","routine"
63121,"65","20150602","routine"
63121,"72","20140506","routine"
63124,"94","20160929","routine"
63124,"92","20150407","routine"
63124,"96","20140605","routine"
63131,"85","20160622","routine"
63131,"64","20141230","routine"
63131,"72","20140203","routine"
63136,"96","20161109","routine"
63136,"94","20160426","routine"
63136,"100","20140415","routine"
63150,"65","20160209","routine"
63150,"96","20150414","routine"
63156,"88","20150831","routine"
63156,"88","20141002","routine"
63169,"91","20160301","routine"
63169,"90","20150707","routine"
63169,"92","20140702","routine"
63169,"96","20140108","routine"
63191,"100","20140422","routine"
63208,"86","20151105","routine"
63208,"92","20140708","routine"
63210,"96","20160513","routine"
63210,"94","20140808","routine"
63248,"100","20160520","routine"
63248,"98","20140915","routine"
63256,"83","20160407","routine"
63256,"88","20141103","routine"
63256,"73","20140429","routine"
63258,"92","20160607","routine"
63258,"86","20140623","routine"
63265,"88","20160923","routine"
63265,"91","20160418","routine"
63265,"92","20140623","routine"
63280,"82","20161128","routine"
63280,"92","20160504","routine"
63280,"72","20140701","routine"
63280,"79","20140218","routine"
63286,"84","20160613","routine"
63286,"86","20160112","routine"
63286,"85","20141027","routine"
63287,"85","20150512","routine"
63287,"88","20140211","routine"
63297,"100","20140613","routine"
63297,"100","20140218","routine"
63303,"88","20150330","routine"
63303,"96","20140325","routine"
63304,"96","20150603","routine"
63304,"100","20140410","routine"
63404,"94","20161101","routine"
63404,"98","20150512","routine"
63404,"96","20140318","routine"
63406,"91","20160705","routine"
63406,"94","20150116","routine"
63406,"96","20140402","routine"
63413,"87","20160701","routine"
63413,"87","20151020","routine"
63413,"91","20140911","routine"
63413,"90","20140129","routine"
63429,"74","20141030","routine"
63429,"87","20140627","routine"
63447,"81","20161122","routine"
63447,"89","20160531","routine"
63447,"84","20140516","routine"
63488,"92","20160722","routine"
63488,"94","20150804","routine"
63488,"96","20140611","routine"
63489,"100","20160419","routine"
63489,"100","20150402","routine"
63493,"83","20151222","routine"
63493,"91","20140826","routine"
63493,"92","20140306","routine"
63503,"90","20160720","routine"
63503,"92","20151130","routine"
63503,"96","20141027","routine"
63503,"94","20140211","routine"
63554,"94","20161206","routine"
63554,"89","20160511","routine"
63554,"89","20140310","routine"
63576,"94","20161220","routine"
63576,"88","20160617","routine"
63576,"92","20160107","routine"
63576,"92","20141104","routine"
63576,"90","20140520","routine"
63597,"90","20160901","routine"
63597,"94","20150302","routine"
63597,"90","20140616","routine"
63601,"80","20161007","routine"
63601,"69","20160525","routine"
63601,"77","20140609","routine"
63602,"100","20160624","routine"
63602,"98","20140506","routine"
63615,"94","20160608","routine"
63615,"86","20150323","routine"
63615,"96","20140626","routine"
63615,"85","20140224","routine"
63618,"96","20160928","routine"
63618,"96","20160328","routine"
63618,"94","20141210","routine"
63618,"84","20140425","routine"
63619,"92","20160829","routine"
63619,"94","20160520","routine"
63619,"98","20140806","routine"
63624,"93","20160511","routine"
63624,"96","20150220","routine"
63624,"98","20141114","routine"
63624,"98","20140517","routine"
63646,"96","20160502","routine"
63646,"94","20150318","routine"
63646,"94","20140314","routine"
63651,"100","20160502","routine"
63651,"100","20150318","routine"
63651,"94","20140314","routine"
63652,"98","20160502","routine"
63652,"96","20150318","routine"
63652,"90","20140314","routine"
63653,"89","20160502","routine"
63653,"92","20150318","routine"
63653,"71","20140314","routine"
63654,"98","20160502","routine"
63654,"98","20150318","routine"
63654,"94","20140314","routine"
63663,"74","20151015","routine"
63663,"91","20150303","routine"
63663,"92","20140424","routine"
63713,"96","20160523","routine"
63713,"96","20141027","routine"
63713,"96","20140421","routine"
63755,"78","20161007","routine"
63755,"70","20160608","routine"
63755,"88","20150512","routine"
63755,"82","20140424","routine"
63757,"81","20160711","routine"
63757,"70","20160304","routine"
63757,"79","20141113","routine"
63757,"92","20140507","routine"
63763,"72","20160729","routine"
63763,"76","20150407","routine"
63763,"82","20141029","routine"
63763,"91","20140205","routine"
63773,"92","20160315","routine"
63773,"92","20141010","routine"
63773,"94","20140410","routine"
63776,"96","20140618","routine"
63780,"92","20160725","routine"
63780,"75","20150608","routine"
63780,"100","20140626","routine"
63804,"79","20160613","routine"
63804,"68","20150203","routine"
63804,"77","20140806","routine"
63824,"84","20160531","routine"
63824,"83","20140926","routine"
63824,"92","20140115","routine"
63860,"100","20150929","routine"
63860,"100","20140722","routine"
63860,"100","20140310","routine"
63864,"96","20150623","routine"
63864,"98","20140529","routine"
63893,"90","20160920","routine"
63893,"94","20150610","routine"
63893,"81","20140911","routine"
63893,"86","20140213","routine"
63896,"94","20151102","routine"
63896,"94","20150218","routine"
63896,"90","20140204","routine"
63897,"90","20161017","routine"
63897,"96","20160406","routine"
63897,"96","20150120","routine"
63897,"91","20140703","routine"
63918,"96","20160921","routine"
63918,"94","20150901","routine"
63918,"89","20140813","routine"
63920,"88","20151124","routine"
63920,"90","20140514","routine"
63926,"92","20160906","routine"
63926,"92","20141217","routine"
63926,"83","20140207","routine"
63940,"88","20160310","routine"
63940,"88","20150112","routine"
63940,"88","20140304","routine"
63943,"100","20160509","routine"
63943,"100","20150504","routine"
63943,"100","20141006","routine"
63943,"100","20140307","routine"
63971,"96","20160912","routine"
63971,"96","20150327","routine"
63992,"98","20151112","routine"
63992,"98","20141124","routine"
63992,"100","20140212","routine"
64004,"92","20160608","routine"
64004,"94","20151201","routine"
64004,"96","20140930","routine"
64004,"80","20140605","routine"
64007,"94","20161014","routine"
64007,"100","20160408","routine"
64007,"86","20150916","routine"
64007,"100","20150327","routine"
64007,"100","20141217","routine"
64008,"100","20150507","routine"
64008,"92","20140423","routine"
64021,"72","20150310","routine"
64021,"92","20140224","routine"
64041,"83","20161012","routine"
64041,"91","20150722","routine"
64057,"100","20151020","routine"
64057,"92","20150311","routine"
64067,"96","20150330","routine"
64067,"100","20140305","routine"
64076,"88","20161205","routine"
64076,"84","20160412","routine"
64076,"83","20150513","routine"
64076,"100","20140319","routine"
64092,"100","20161012","routine"
64092,"100","20150210","routine"
64092,"100","20140624","routine"
64101,"100","20161024","routine"
64101,"98","20151030","routine"
64101,"100","20150202","routine"
64101,"100","20140609","routine"
64101,"100","20140221","routine"
64116,"88","20161027","routine"
64116,"96","20160324","routine"
64116,"94","20150803","routine"
64116,"96","20140813","routine"
64116,"96","20140127","routine"
64141,"90","20161024","routine"
64141,"90","20160427","routine"
64141,"64","20141107","routine"
64141,"96","20140121","routine"
64149,"100","20161009","routine"
64154,"81","20160927","routine"
64154,"82","20150827","routine"
64154,"50","20140507","routine"
64161,"81","20160229","routine"
64161,"82","20150904","routine"
64161,"80","20141113","routine"
64161,"90","20140319","routine"
64176,"80","20160419","routine"
64176,"79","20150714","routine"
64176,"64","20141113","routine"
64176,"72","20140414","routine"
64195,"90","20161024","routine"
64195,"88","20150930","routine"
64195,"79","20141121","routine"
64195,"90","20140529","routine"
64195,"88","20140204","routine"
64202,"92","20160209","routine"
64202,"92","20150408","routine"
64202,"87","20140617","routine"
64213,"90","20150820","routine"
64213,"92","20150122","routine"
64231,"79","20160726","routine"
64231,"92","20150423","routine"
64231,"96","20140626","routine"
64236,"90","20161025","routine"
64236,"84","20150916","routine"
64236,"89","20140715","routine"
64242,"98","20151217","routine"
64242,"96","20150324","routine"
64242,"89","20140429","routine"
64308,"83","20160726","routine"
64308,"92","20140917","routine"
64319,"100","20160219","routine"
64319,"96","20150521","routine"
64319,"80","20140516","routine"
64333,"98","20140306","routine"
64338,"94","20160718","routine"
64338,"98","20140401","routine"
64346,"87","20160602","routine"
64346,"94","20140318","routine"
64351,"100","20160613","routine"
64351,"90","20140806","routine"
64354,"83","20160112","routine"
64354,"100","20150318","routine"
64354,"96","20140520","routine"
64361,"92","20161006","routine"
64361,"92","20160222","routine"
64361,"94","20140905","routine"
64361,"100","20140305","routine"
64377,"94","20160922","routine"
64377,"94","20150604","routine"
64377,"77","20140226","routine"
64379,"90","20161024","routine"
64379,"96","20160427","routine"
64379,"94","20151222","routine"
64379,"92","20141106","routine"
64379,"96","20140204","routine"
64380,"86","20160414","routine"
64380,"92","20141104","routine"
64380,"81","20140324","routine"
64384,"96","20160629","routine"
64384,"100","20150507","routine"
64387,"92","20161014","routine"
64387,"98","20150716","routine"
64387,"96","20140129","routine"
64416,"90","20161129","routine"
64416,"90","20160610","routine"
64416,"94","20140530","routine"
64434,"91","20160705","routine"
64434,"92","20150821","routine"
64434,"90","20140604","routine"
64437,"100","20160710","routine"
64437,"100","20150621","routine"
64454,"94","20161214","routine"
64454,"81","20150618","routine"
64454,"81","20150521","routine"
64454,"87","20140224","routine"
64466,"85","20160708","routine"
64466,"86","20150903","routine"
64466,"76","20141208","routine"
64466,"81","20140409","routine"
64484,"100","20150507","routine"
64484,"96","20140708","routine"
64490,"100","20160703","routine"
64492,"96","20160715","routine"
64492,"96","20160606","routine"
64492,"93","20150313","routine"
64492,"98","20140304","routine"
64496,"93","20150603","routine"
64496,"100","20140409","routine"
64501,"89","20160831","routine"
64501,"96","20151204","routine"
64501,"92","20141105","routine"
64501,"92","20140606","routine"
64502,"92","20160930","routine"
64502,"90","20160317","routine"
64502,"100","20150616","routine"
64502,"91","20141212","routine"
64502,"90","20140520","routine"
64503,"89","20160623","routine"
64503,"86","20140410","routine"
64513,"92","20160518","routine"
64513,"96","20150121","routine"
64513,"82","20140401","routine"
64524,"96","20160630","routine"
64524,"78","20140527","routine"
64525,"79","20150715","routine"
64525,"78","20140327","routine"
64540,"91","20140313","routine"
64549,"86","20161212","routine"
64549,"88","20160525","routine"
64549,"85","20140827","routine"
64549,"88","20140401","routine"
64581,"90","20160128","routine"
64581,"96","20141117","routine"
64581,"90","20140506","routine"
64612,"84","20160825","routine"
64612,"92","20150707","routine"
64612,"90","20140507","routine"
64626,"92","20161012","routine"
64626,"86","20150717","routine"
64626,"90","20140428","routine"
64630,"76","20151112","routine"
64630,"72","20141124","routine"
64630,"83","20140310","routine"
64636,"92","20150421","routine"
64653,"88","20160601","routine"
64653,"86","20150421","routine"
64653,"94","20140327","routine"
64660,"94","20151210","routine"
64660,"88","20150312","routine"
64660,"96","20140107","routine"
64682,"86","20160129","routine"
64682,"86","20150420","routine"
64682,"84","20140307","routine"
64717,"98","20151019","routine"
64717,"96","20140904","routine"
64717,"94","20140602","routine"
64723,"82","20150720","routine"
64738,"89","20150306","routine"
64738,"83","20140506","routine"
64745,"96","20150806","routine"
64787,"84","20150514","routine"
64787,"89","20140409","routine"
64790,"86","20160719","routine"
64790,"100","20141121","routine"
64790,"89","20140514","routine"
64797,"98","20160629","routine"
64797,"96","20151002","routine"
64797,"94","20140708","routine"
64805,"88","20160412","routine"
64805,"82","20150130","routine"
64805,"92","20140116","routine"
64811,"83","20160518","routine"
64811,"86","20150224","routine"
64811,"94","20140619","routine"
64814,"78","20160801","routine"
64814,"72","20160224","routine"
64814,"89","20140609","routine"
64835,"84","20161024","routine"
64835,"72","20150922","routine"
64835,"75","20140103","routine"
64843,"87","20161024","routine"
64843,"79","20150818","routine"
64843,"86","20140603","routine"
64843,"80","20140314","routine"
64846,"100","20160622","routine"
64846,"98","20150313","routine"
64846,"100","20140625","routine"
64846,"94","20140123","routine"
64847,"100","20140528","routine"
64849,"85","20160822","routine"
64849,"85","20140813","routine"
64854,"76","20150325","routine"
64854,"84","20140619","routine"
64854,"80","20140102","routine"
64859,"96","20161013","routine"
64859,"96","20150924","routine"
64859,"91","20150924","routine"
64859,"98","20141209","routine"
64859,"98","20140311","routine"
64881,"88","20160217","routine"
64881,"98","20141223","routine"
64881,"98","20140423","routine"
64884,"94","20161028","routine"
64884,"90","20151215","routine"
64884,"90","20140814","routine"
