entry_date;transaction_time;customer_id;age_code;residence_area;product_subclass;product_id;amount;asset;sales_price
2016-12-27;2001-02-17 00:00:00;01631197  ;C ;311  ;F ;100319;4902738431155;1;47;55
2016-12-27;2001-02-17 00:00:00;01309881  ;D ;098  ;D ;500210;4710291101039;2;154;134
2016-12-27;2001-02-17 00:00:00;01848045  ;J ;480  ;H ;500206;4710114322115;1;59;66
2016-12-27;2001-02-17 00:00:00;02130866  ;C ;308  ;G ;100215;4710098162820;1;213;265
2016-12-27;2001-02-17 00:00:00;01728545  ;K ;285  ;E ;100304;4715874001003;1;52;65
2016-12-27;2001-02-17 00:00:00;01723328  ;D ;233  ;G ;130401;4710585930642;1;70;89
2016-12-27;2001-02-17 00:00:00;01790818  ;F ;908  ;F ;500102;4718433613228;1;65;86
2016-12-27;2001-02-17 00:00:00;02036588  ;F ;365  ;B ;110411;4710085120093;1;20;28
2016-12-27;2001-02-17 00:00:00;01728545  ;K ;285  ;E ;110217;4710892201275;1;180;195
2016-12-27;2001-02-17 00:00:00;00013697  ;G ;136  ;B ;130305;4719581980262;1;59;88
2016-12-27;2001-02-17 00:00:00;01856545  ;A ;565  ;C ;100102;4710126030138;1;75;88
2016-12-27;2001-02-17 00:00:00;01978193  ;G ;781  ;F ;100516;4711588220907;1;158;173
2016-12-27;2001-02-17 00:00:00;02047409  ;C ;474  ;E ;110407;4710943101318;1;38;55
2016-12-27;2001-02-17 00:00:00;02130187  ;C ;301  ;E ;110202;4711985005589;1;46;62
2016-12-27;2001-02-17 00:00:00;01756166  ;B ;561  ;E ;530105;4710494053333;1;87;109
2016-12-27;2001-02-17 00:00:00;02104898  ;G ;048  ;E ;130106;4710583350701;2;20;26
2016-12-27;2001-02-17 00:00:00;02172095  ;E ;720  ;E ;100508;4710421090059;4;48;76
2016-12-27;2001-02-17 00:00:00;01721270  ;E ;212  ;E ;100402;0050000108176;1;95;105
2016-12-27;2001-02-17 00:00:00;01506532  ;D ;065  ;E ;130101;47106710     ;1;21;26
2016-12-27;2001-02-17 00:00:00;00575010  ;H ;750  ;E ;100323;4710030616305;1;114;155
2016-12-27;2001-02-17 00:00:00;02057118  ;C ;571  ;C ;100205;4710085120703;1;19;22
2016-12-27;2001-02-17 00:00:00;00891691  ;F ;916  ;E ;110106;4711271000472;2;84;100
2016-12-27;2001-02-17 00:00:00;02168319  ;C ;683  ;E ;300301;4711039232190;1;33;50
2016-12-27;2001-02-17 00:00:00;00013697  ;G ;136  ;B ;100314;4710467221523;1;47;58
2016-12-27;2001-02-17 00:00:00;00137232  ;D ;372  ;F ;760203;4713888603503;1;199;219
2016-12-27;2001-02-17 00:00:00;00913638  ;E ;136  ;E ;130201;4710105051147;2;30;40
2016-12-27;2001-02-17 00:00:00;01846607  ;K ;466  ;H ;130204;4710105015118;1;77;84
2016-12-27;2001-02-17 00:00:00;01725261  ;F ;252  ;E ;320402;20397715     ;1;841;1152
2016-12-27;2001-02-17 00:00:00;00973465  ;G ;734  ;F ;500207;4710114221203;1;106;125
2016-12-27;2001-02-17 00:00:00;00101981  ;F ;019  ;E ;100403;8801037010497;1;184;199
2016-12-27;2001-02-17 00:00:00;00048217  ;D ;482  ;E ;500210;4712425010255;1;87;99
2016-12-27;2001-02-17 00:00:00;01401134  ;D ;011  ;D ;100307;4715874001041;1;38;48
2016-12-27;2001-02-17 00:00:00;02067209  ;E ;672  ;G ;110507;4901133002700;1;79;105
2016-12-27;2001-02-17 00:00:00;02056517  ;D ;565  ;G ;110403;4710175565605;1;33;47
2016-12-27;2001-02-17 00:00:00;01638080  ;E ;380  ;E ;530111;4902430492638;2;228;284
2016-12-27;2001-02-17 00:00:00;01638080  ;E ;380  ;E ;100512;0719859796117;3;72;80
2016-12-27;2001-02-17 00:00:00;00090629  ;F ;906  ;F ;110114;0041736007284;1;279;331
2016-12-27;2001-02-17 00:00:00;01783537  ;B ;835  ;D ;470211;45064128     ;1;188;234
2016-12-27;2001-02-17 00:00:00;01349795  ;H ;497  ;E ;712902;8888021200256;1;87;109
2016-12-27;2001-02-17 00:00:00;01754353  ;A ;543  ;G ;761101;4715006140068;5;145;195
2016-12-27;2001-02-17 00:00:00;00676991  ;D ;769  ;D ;110208;4711408000207;1;5;8
2016-12-27;2001-02-18 00:00:00;01423860  ;D ;238  ;E ;110410;4710085171491;1;15;18
2016-12-27;2001-02-17 00:00:00;00026192  ;E ;261  ;F ;520457;4714276113888;2;520;730
2016-12-27;2001-02-17 00:00:00;01698466  ;E ;984  ;G ;110103;4712031000022;1;51;68
2016-12-27;2001-02-17 00:00:00;00380942  ;D ;809  ;F ;500210;4710104111569;2;184;172
2016-12-27;2001-02-17 00:00:00;01536461  ;C ;364  ;E ;100301;4711507100150;1;58;89
2016-12-27;2001-02-17 00:00:00;01989472  ;E ;894  ;E ;110816;4711461660042;1;59;75
2016-12-27;2001-02-17 00:00:00;00346672  ;B ;466  ;E ;100101;4710430000100;1;38;45
2016-12-27;2001-02-18 00:00:00;00631938  ;D ;319  ;F ;300301;4710032503030;1;147;180
2016-12-27;2001-02-18 00:00:00;01441567  ;D ;415  ;B ;130305;4710719000029;2;128;164
2016-12-27;2001-02-18 00:00:00;00943819  ;B ;438  ;F ;100601;4710088451026;1;198;289
2016-12-27;2001-02-18 00:00:00;01164763  ;E ;647  ;E ;110405;4710943109369;2;46;60
2016-12-27;2001-02-18 00:00:00;01351743  ;E ;517  ;B ;120112;4711207003089;2;66;90
2016-12-27;2001-02-18 00:00:00;00922647  ;E ;226  ;E ;110503;4710140300453;2;68;82
2016-12-27;2001-02-17 00:00:00;02168906  ;B ;689  ;A ;300424;5000174011890;1;98;115
2016-12-27;2001-02-18 00:00:00;00682862  ;D ;828  ;F ;130201;4710105010144;1;37;45
2016-12-27;2001-02-18 00:00:00;00988360  ;D ;883  ;F ;130101;4710126185012;1;28;35
2016-12-27;2001-02-18 00:00:00;01520149  ;C ;201  ;D ;560106;4710032501326;1;137;169
2016-12-27;2001-02-18 00:00:00;00413497  ;B ;134  ;E ;100406;4710043981117;1;72;94
2016-12-27;2001-02-18 00:00:00;00201056  ;D ;010  ;E ;100112;4710035350006;1;182;204
2016-12-27;2001-02-18 00:00:00;01463606  ;J ;636  ;F ;100402;0050000108190;1;58;75
2016-12-27;2001-02-18 00:00:00;01054217  ;C ;542  ;F ;100505;4710018031632;1;62;72
2016-12-27;2001-02-18 00:00:00;00997713  ;D ;977  ;F ;110126;9310012019510;1;68;88
2016-12-27;2001-02-18 00:00:00;00400176  ;C ;001  ;E ;500203;4710114604112;1;66;76
2016-12-27;2001-02-18 00:00:00;00064637  ;C ;646  ;F ;500203;4712425010446;1;88;95
2016-12-27;2001-02-18 00:00:00;00539654  ;A ;396  ;E ;500210;4710104111569;1;92;86
2016-12-27;2001-02-18 00:00:00;00745130  ;C ;451  ;E ;500301;4714390001016;1;39;51
2016-12-27;2001-02-18 00:00:00;00547208  ;D ;472  ;F ;100305;4710852001457;1;35;43
2016-12-27;2001-02-18 00:00:00;00670753  ;F ;707  ;C ;110411;4710088415363;1;19;24
2016-12-27;2001-02-18 00:00:00;00544337  ;D ;443  ;G ;560104;4710032502873;1;79;99
2016-12-27;2001-02-18 00:00:00;01054217  ;C ;542  ;F ;130108;4711686002504;1;22;28
2016-12-27;2001-02-18 00:00:00;01432107  ;C ;321  ;C ;100511;4710085120161;1;19;25
2016-12-27;2001-02-18 00:00:00;01286304  ;D ;863  ;F ;110108;4710395340020;1;70;75
2016-12-27;2001-02-18 00:00:00;00426459  ;E ;264  ;E ;100205;0037000329206;1;38;47
2016-12-27;2001-02-18 00:00:00;00575355  ;F ;753  ;E ;120108;4710088443250;1;71;85
2016-12-27;2001-02-18 00:00:00;00565738  ;C ;657  ;E ;560402;20571900     ;1;316;355
2016-12-27;2001-02-18 00:00:00;01023299  ;C ;232  ;F ;530406;4710303267814;1;87;95
2016-12-27;2001-02-18 00:00:00;00983105  ;F ;831  ;F ;100508;4710421090059;1;12;19
2016-12-27;2001-02-18 00:00:00;01646948  ;F ;469  ;F ;110409;4712697420516;1;20;27
2016-12-27;2001-02-18 00:00:00;01620320  ;F ;203  ;E ;761101;4715006330766;3;453;597
2016-12-27;2001-02-18 00:00:00;01553024  ;B ;530  ;D ;110504;4710323168016;1;17;20
2016-12-27;2001-02-18 00:00:00;01788211  ;H ;882  ;E ;100301;4715874000228;1;25;34
2016-12-27;2001-02-18 00:00:00;00711326  ;E ;113  ;C ;530403;4710084168119;1;97;115
2016-12-27;2001-02-18 00:00:00;01321357  ;C ;213  ;E ;500531;4718433615994;1;52;72
2016-12-27;2001-02-18 00:00:00;01638929  ;E ;389  ;F ;130102;4710088431295;1;36;42
2016-12-27;2001-02-18 00:00:00;00315852  ;E ;158  ;E ;100440;4710160001033;1;84;96
2016-12-27;2001-02-18 00:00:00;01610239  ;D ;102  ;C ;500210;4712425010255;2;174;198
2016-12-27;2001-02-18 00:00:00;01635966  ;G ;359  ;C ;120301;0074570146000;1;68;90
2016-12-27;2001-02-18 00:00:00;01896268  ;C ;962  ;H ;730104;4712297124173;1;37;52
2016-12-27;2001-02-18 00:00:00;01712476  ;D ;124  ;B ;500501;20453107     ;1;43;62
2016-12-27;2001-02-18 00:00:00;01486087  ;D ;860  ;F ;100416;4710160013074;1;64;72
2016-12-27;2001-02-18 00:00:00;01558340  ;F ;583  ;E ;100511;4719866980017;1;22;27
2016-12-27;2001-02-18 00:00:00;01574630  ;C ;746  ;E ;500803;0079100015184;1;145;199
2016-12-27;2001-02-18 00:00:00;01561302  ;B ;613  ;E ;110110;4710549000039;1;80;99
2016-12-27;2001-02-18 00:00:00;01818918  ;E ;189  ;F ;100209;4710304130124;1;26;33
2016-12-27;2001-02-18 00:00:00;01853919  ;D ;539  ;E ;500201;4710291138134;1;95;105
2016-12-27;2001-02-18 00:00:00;01726626  ;E ;266  ;F ;300801;4710117601125;1;154;200
2016-12-27;2001-02-18 00:00:00;01410266  ;C ;102  ;E ;110201;4712031000145;1;37;46
2016-12-27;2001-02-18 00:00:00;01747058  ;G ;470  ;E ;110707;0044738072311;1;33;43
2016-12-27;2001-02-18 00:00:00;01894523  ;A ;945  ;D ;530104;4711290030092;1;68;89
2016-12-27;2001-02-18 00:00:00;01680560  ;D ;805  ;F ;560405;4710043000191;1;124;129
2016-12-27;2001-02-18 00:00:00;01888898  ;C ;888  ;E ;100205;4710162000072;1;20;26
2016-12-27;2001-02-18 00:00:00;02048581  ;K ;485  ;H ;120106;4710321861186;1;22;24
2016-12-27;2001-02-18 00:00:00;02093772  ;C ;937  ;G ;130204;4710063312106;1;77;88
2016-12-27;2001-02-18 00:00:00;02130309  ;I ;303  ;B ;300711;4711083320683;1;58;79
2016-12-27;2001-02-18 00:00:00;01899245  ;A ;992  ;A ;760108;4713888603329;1;36;56
2016-12-27;2001-02-18 00:00:00;01812794  ;I ;127  ;G ;130310;4902556125205;1;65;85
2016-12-27;2001-02-18 00:00:00;01781182  ;D ;811  ;E ;130106;4711022100024;1;17;21
2016-12-27;2001-02-18 00:00:00;02049557  ;F ;495  ;F ;100103;4020400004572;1;39;49
2016-12-27;2001-02-18 00:00:00;02154794  ;D ;547  ;B ;110401;4710008290056;2;92;114
2016-12-27;2001-02-18 00:00:00;01813043  ;F ;130  ;F ;100419;0038000082207;1;112;139
2016-12-27;2001-02-18 00:00:00;01799095  ;J ;990  ;C ;560201;4710054510139;1;304;438
2016-12-27;2001-02-18 00:00:00;01969795  ;F ;697  ;E ;100310;4710706172005;1;52;65
2016-12-27;2001-02-18 00:00:00;01950892  ;D ;508  ;C ;560337;4711800501395;1;44;68
2016-12-27;2001-02-18 00:00:00;01800395  ;F ;003  ;C ;100413;4712067898914;1;37;52
2016-12-27;2001-02-18 00:00:00;02176123  ;D ;761  ;F ;110217;4710265849066;1;155;195
2016-12-27;2001-02-18 00:00:00;01900835  ;D ;008  ;E ;130315;4714981010038;2;50;26
2016-12-27;2001-02-18 00:00:00;00534994  ;D ;349  ;E ;100312;4710543215040;1;14;18
2016-12-27;2001-02-18 00:00:00;01452754  ;F ;527  ;E ;130206;4711080010112;1;34;40
2016-12-27;2001-02-18 00:00:00;00944663  ;F ;446  ;F ;100405;4710043981513;1;65;79
2016-12-27;2001-02-18 00:00:00;01583205  ;C ;832  ;E ;300704;4710221682669;1;63;83
2016-12-27;2001-02-18 00:00:00;01695243  ;E ;952  ;A ;130204;4710063312168;1;112;123
2016-12-27;2001-02-18 00:00:00;02177380  ;B ;773  ;F ;560103;4053800079017;1;145;199
2016-12-27;2001-02-18 00:00:00;02177397  ;F ;773  ;G ;130305;4710719000029;1;64;82
2016-12-27;2001-02-18 00:00:00;01793208  ;C ;932  ;F ;300301;4711779031725;1;25;42
2016-12-27;2001-02-18 00:00:00;00487535  ;C ;875  ;E ;100511;4710085120161;1;19;25
2016-12-27;2001-02-18 00:00:00;01793208  ;C ;932  ;F ;560204;4710054390960;1;115;142
2016-12-27;2001-02-18 00:00:00;01815276  ;B ;152  ;G ;110405;4710943109352;1;23;30
2016-12-27;2001-02-18 00:00:00;01452754  ;F ;527  ;E ;300206;4977084300356;1;26;39
2016-12-27;2001-02-18 00:00:00;01452754  ;F ;527  ;E ;740105;4711863180827;1;50;69
2016-12-27;2001-02-18 00:00:00;00091206  ;E ;912  ;E ;110107;4710063011030;2;86;96
2016-12-27;2001-02-18 00:00:00;01695243  ;E ;952  ;A ;500203;4710104106107;1;88;99
2016-12-27;2001-02-18 00:00:00;00431651  ;D ;316  ;F ;720305;4978955009859;1;120;190
2016-12-27;2001-02-18 00:00:00;02120690  ;E ;206  ;F ;530101;4903111121960;1;47;69
2016-12-27;2001-02-18 00:00:00;01486476  ;E ;864  ;E ;300115;4712456007200;1;13;19
2016-12-27;2001-02-18 00:00:00;01107739  ;D ;077  ;C ;100112;4901088521806;1;21;29
2016-12-27;2001-02-18 00:00:00;02019475  ;F ;194  ;E ;530110;4710363158473;1;159;189
2016-12-27;2001-02-18 00:00:00;02072333  ;E ;723  ;B ;110402;4711663666620;1;88;109
2016-12-27;2001-02-18 00:00:00;02094779  ;E ;947  ;C ;130101;4710105001210;3;42;54
2016-12-27;2001-02-18 00:00:00;01671186  ;E ;711  ;E ;110131;4902402002162;1;62;76
2016-12-27;2001-02-19 00:00:00;01682915  ;C ;829  ;E ;110403;4710175565605;1;33;38
2016-12-27;2001-02-18 00:00:00;01989038  ;D ;890  ;A ;100503;0008635012177;1;89;115
2016-12-27;2001-02-18 00:00:00;01848267  ;K ;482  ;H ;100311;8801266122145;1;114;143
2016-12-27;2001-02-18 00:00:00;02177199  ;E ;771  ;G ;520464;2230123002294;1;36;55
2016-12-27;2001-02-18 00:00:00;01784275  ;D ;842  ;C ;530105;4710168705056;1;96;109
2016-12-27;2001-02-18 00:00:00;01211139  ;B ;111  ;E ;520208;4712431014063;1;25;35
2016-12-27;2001-02-18 00:00:00;00916622  ;C ;166  ;F ;100204;4710047501144;1;37;48
2016-12-27;2001-02-19 00:00:00;01779141  ;D ;791  ;E ;130205;4710063413902;1;47;57
2016-12-27;2001-02-19 00:00:00;01779141  ;D ;791  ;E ;130205;4710063413766;1;47;57
2016-12-27;2001-02-19 00:00:00;01592948  ;C ;929  ;F ;100422;4712031000985;1;72;98
2016-12-27;2001-02-19 00:00:00;00916851  ;F ;168  ;D ;110804;4711001302104;1;64;68
2016-12-27;2001-02-19 00:00:00;01317220  ;D ;172  ;F ;110131;4710475001278;1;50;65
2016-12-27;2001-02-19 00:00:00;00900317  ;D ;003  ;E ;100305;4710852001013;1;35;45
2016-12-27;2001-02-19 00:00:00;00103350  ;F ;033  ;E ;530104;4903301034476;1;64;99
2016-12-27;2001-02-19 00:00:00;01467703  ;G ;677  ;F ;520501;4711713492506;2;110;164
2016-12-27;2001-02-19 00:00:00;01628579  ;F ;285  ;H ;300604;4973167974049;1;136;209
2016-12-27;2001-02-19 00:00:00;02111650  ;B ;116  ;F ;100509;4710209763120;1;85;99
2016-12-27;2001-02-19 00:00:00;01719543  ;D ;195  ;D ;110111;4710985010272;1;195;222
2016-12-27;2001-02-19 00:00:00;01979053  ;D ;790  ;D ;100406;9556001096302;1;90;95
2016-12-27;2001-02-19 00:00:00;01636192  ;E ;361  ;F ;530114;8002110321664;1;69;89
2016-12-27;2001-02-19 00:00:00;01757811  ;B ;578  ;E ;110123;4711856020208;1;9;12
2016-12-27;2001-02-19 00:00:00;01495348  ;F ;953  ;F ;110411;4710110241588;1;31;39
2016-12-27;2001-02-19 00:00:00;01761771  ;C ;617  ;C ;110403;4710175565612;1;33;38
2016-12-27;2001-02-19 00:00:00;00905558  ;E ;055  ;F ;540606;4713691066007;1;25;35
2016-12-27;2001-02-19 00:00:00;00498777  ;K ;987  ;G ;100201;4710126020467;2;128;158
2016-12-27;2001-02-19 00:00:00;01179491  ;G ;794  ;E ;110109;4710549000480;1;176;198
2016-12-27;2001-02-19 00:00:00;01470697  ;E ;706  ;E ;100505;4710154015138;1;32;38
2016-12-27;2001-02-19 00:00:00;01985917  ;A ;859  ;E ;500102;4718433613228;1;65;86
2016-12-27;2001-02-19 00:00:00;01652260  ;E ;522  ;F ;110601;4710426240138;1;24;31
2016-12-27;2001-02-19 00:00:00;01835823  ;C ;358  ;G ;560405;4710043231410;1;124;129
2016-12-27;2001-02-19 00:00:00;00214148  ;B ;141  ;E ;110814;4710063021053;2;112;58
2016-12-27;2001-02-19 00:00:00;00842419  ;C ;424  ;G ;100505;4710018008733;2;124;144
2016-12-27;2001-02-19 00:00:00;00103350  ;F ;033  ;E ;500102;4718433613235;1;32;45
2016-12-27;2001-02-19 00:00:00;01400670  ;D ;006  ;F ;110804;4711001302104;1;64;68
2016-12-27;2001-02-19 00:00:00;01631111  ;D ;311  ;F ;530110;4902430489133;2;464;364
2016-12-27;2001-02-19 00:00:00;01566840  ;D ;668  ;F ;530403;4710205006924;1;149;179
2016-12-27;2001-02-19 00:00:00;01467703  ;G ;677  ;F ;760642;4714541070236;2;24;36
2016-12-27;2001-02-19 00:00:00;01645200  ;C ;452  ;F ;530205;4710314141011;1;75;99
2016-12-27;2001-02-19 00:00:00;02074269  ;E ;742  ;E ;100312;0037000440147;1;38;47
2016-12-27;2001-02-19 00:00:00;01595109  ;C ;951  ;E ;100323;4710739028898;2;112;138
2016-12-27;2001-02-19 00:00:00;01815320  ;C ;153  ;E ;530116;4710530912013;1;64;85
2016-12-27;2001-02-19 00:00:00;01965261  ;E ;652  ;E ;110402;4710088414311;1;53;72
2016-12-27;2001-02-19 00:00:00;00912129  ;K ;121  ;E ;500210;4710291101039;1;77;87
2016-12-27;2001-02-19 00:00:00;00049108  ;D ;491  ;E ;100422;4711985005053;1;33;42
2016-12-27;2001-02-19 00:00:00;00799874  ;G ;998  ;E ;110403;4710175565629;1;33;38
2016-12-27;2001-02-19 00:00:00;00654173  ;B ;541  ;E ;130315;4713985863121;2;50;26
2016-12-27;2001-02-19 00:00:00;02146492  ;E ;464  ;E ;130315;4714981010038;2;50;26
2016-12-27;2001-02-19 00:00:00;02136608  ;D ;366  ;E ;130315;4714981010038;2;50;26
2016-12-27;2001-02-19 00:00:00;02065779  ;B ;657  ;F ;110405;4710085171545;1;15;18
2016-12-27;2001-02-19 00:00:00;01896138  ;C ;961  ;G ;110401;4710088410610;2;38;52
2016-12-27;2001-02-19 00:00:00;01987072  ;B ;870  ;G ;530110;4902430489133;3;696;546
2016-12-27;2001-02-19 00:00:00;01986549  ;C ;865  ;C ;100505;4710018004704;1;35;38
2016-12-27;2001-02-19 00:00:00;01562583  ;F ;625  ;D ;560102;4710032501098;1;255;299
2016-12-27;2001-02-19 00:00:00;01647457  ;B ;474  ;F ;470206;4973167482919;1;427;504
2016-12-27;2001-02-19 00:00:00;02165202  ;C ;652  ;F ;130206;4710339033018;1;48;59
2016-12-27;2001-02-19 00:00:00;01990348  ;C ;903  ;D ;500210;4710104111569;1;92;97
2016-12-27;2001-02-19 00:00:00;01873399  ;D ;733  ;G ;130206;4710339012013;1;24;29
2016-12-27;2001-02-19 00:00:00;01569162  ;D ;691  ;F ;500102;2250271000683;1;34;49
2016-12-27;2001-02-19 00:00:00;01079425  ;J ;794  ;E ;760516;4713045015910;1;21;29
2016-12-27;2001-02-19 00:00:00;01321814  ;C ;218  ;E ;110811;4710626111351;1;62;77
2016-12-27;2001-02-19 00:00:00;00075008  ;F ;750  ;E ;712901;4902704881076;1;20;27
2016-12-27;2001-02-19 00:00:00;00589000  ;E ;890  ;E ;100109;0037000440635;1;98;109
2016-12-27;2001-02-19 00:00:00;00040181  ;G ;401  ;E ;120105;4714381003128;5;195;245
2016-12-27;2001-02-19 00:00:00;02127491  ;D ;274  ;F ;100101;0022000119605;1;140;168
2016-12-27;2001-02-19 00:00:00;01557435  ;E ;574  ;F ;110123;4711209051026;1;36;47
2016-12-27;2001-02-19 00:00:00;01557435  ;E ;574  ;F ;500109;4718433613440;1;10;15
2016-12-27;2001-02-19 00:00:00;01668704  ;K ;687  ;E ;530406;4710094012686;1;117;139
2016-12-27;2001-02-19 00:00:00;01707823  ;D ;078  ;E ;100208;4718297890919;1;25;29
2016-12-27;2001-02-19 00:00:00;01990348  ;C ;903  ;D ;500804;93362986     ;2;38;48
2016-12-27;2001-02-20 00:00:00;01782806  ;B ;828  ;F ;560201;7610053910787;1;310;339
2016-12-27;2001-02-20 00:00:00;01546774  ;E ;467  ;C ;530110;4710094014765;1;197;249
2016-12-27;2001-02-20 00:00:00;01640908  ;B ;409  ;E ;130204;4710105015125;1;77;73
2016-12-27;2001-02-20 00:00:00;00920155  ;G ;201  ;F ;500201;4710036003581;1;138;129
2016-12-27;2001-02-20 00:00:00;01573749  ;D ;737  ;E ;320101;4710431046565;1;45;49
2016-12-27;2001-02-19 00:00:00;02098029  ;E ;980  ;C ;100205;4710085120703;1;19;22
2016-12-27;2001-02-19 00:00:00;01424713  ;F ;247  ;G ;500201;4712425010668;2;200;204
2016-12-27;2001-02-20 00:00:00;01913255  ;F ;132  ;H ;730201;4714072602517;2;300;398
2016-12-27;2001-02-20 00:00:00;01759372  ;A ;593  ;E ;100303;4712494211409;2;72;92
2016-12-27;2001-02-20 00:00:00;01432503  ;E ;325  ;E ;100431;4711186400121;2;68;84
2016-12-27;2001-02-20 00:00:00;01045338  ;G ;453  ;C ;130315;4714981010038;2;50;26
2016-12-27;2001-02-20 00:00:00;00917124  ;J ;171  ;E ;130315;4714981010038;2;50;26
2016-12-27;2001-02-20 00:00:00;01597868  ;A ;978  ;E ;320206;4710431461429;1;43;59
2016-12-27;2001-02-20 00:00:00;01351699  ;F ;516  ;F ;100201;4710126022102;1;67;82
2016-12-27;2001-02-20 00:00:00;01675986  ;C ;759  ;E ;100205;4710015202721;1;14;18
2016-12-27;2001-02-20 00:00:00;01691856  ;D ;918  ;E ;500210;4710291101039;1;77;87
2016-12-27;2001-02-20 00:00:00;00420655  ;E ;206  ;E ;100414;4710498235674;2;162;198
2016-12-27;2001-02-20 00:00:00;01845716  ;K ;457  ;H ;760518;2100228000030;1;45;62
2016-12-27;2001-02-20 00:00:00;01825947  ;E ;259  ;D ;100110;4901550332077;1;20;45
2016-12-27;2001-02-20 00:00:00;01505627  ;E ;056  ;F ;130315;4714981010038;2;50;26
2016-12-27;2001-02-20 00:00:00;01726534  ;F ;265  ;E ;110406;4711186319911;1;19;24
2016-12-27;2001-02-20 00:00:00;01766615  ;I ;666  ;E ;100608;8710283631519;1;166;199
2016-12-27;2001-02-20 00:00:00;01770124  ;J ;701  ;E ;110411;4710085172894;3;69;84
2016-12-27;2001-02-20 00:00:00;00773201  ;I ;732  ;E ;130315;4713985863121;2;50;26
2016-12-27;2001-02-20 00:00:00;00024518  ;D ;245  ;C ;760637;4713888603015;1;31;48
2016-12-27;2001-02-20 00:00:00;01258400  ;F ;584  ;E ;720303;20537371     ;1;55;79
2016-12-27;2001-02-20 00:00:00;00897877  ;E ;978  ;E ;120105;4710126092723;1;77;109
2016-12-27;2001-02-20 00:00:00;00058759  ;F ;587  ;E ;500804;9310022861109;1;34;42
2016-12-27;2001-02-20 00:00:00;01747751  ;E ;477  ;F ;100401;4710043355338;3;567;567
2016-12-27;2001-02-20 00:00:00;01941319  ;C ;413  ;F ;530108;4712820617769;1;70;99
2016-12-27;2001-02-20 00:00:00;01887587  ;J ;875  ;F ;100202;4710162000119;2;44;54
2016-12-27;2001-02-20 00:00:00;02136523  ;B ;365  ;F ;530116;4711271000533;2;160;200
2016-12-27;2001-02-20 00:00:00;01770124  ;J ;701  ;E ;110507;4710010020054;5;105;125
2016-12-27;2001-02-20 00:00:00;02092003  ;C ;920  ;F ;110805;4710008290049;1;46;57
2016-12-27;2001-02-20 00:00:00;00293389  ;G ;933  ;E ;130315;4714981010038;2;50;26
2016-12-27;2001-02-20 00:00:00;00357159  ;E ;571  ;G ;100205;0037000329206;2;76;90
2016-12-27;2001-02-20 00:00:00;00088435  ;D ;884  ;E ;760618;4718039075154;1;24;35
2016-12-27;2001-02-20 00:00:00;00647656  ;E ;476  ;E ;760593;0022972004664;1;1476;1499
2016-12-27;2001-02-20 00:00:00;01750270  ;D ;502  ;E ;500201;4710036003581;1;138;129
2016-12-27;2001-02-20 00:00:00;00173360  ;B ;733  ;E ;130315;4714981010038;1;25;13
2016-12-27;2001-02-20 00:00:00;01667103  ;C ;671  ;E ;761101;4715006140136;1;151;199
2016-12-27;2001-02-20 00:00:00;00986427  ;F ;864  ;E ;530110;4902430489133;1;232;182
2016-12-27;2001-02-20 00:00:00;02145594  ;C ;455  ;E ;300206;4977084300158;1;26;39
2016-12-27;2001-02-20 00:00:00;01892536  ;F ;925  ;E ;110403;4710175565704;1;33;38
2016-12-27;2001-02-20 00:00:00;01941319  ;C ;413  ;F ;590303;4711486162194;1;22;38
2016-12-27;2001-02-20 00:00:00;01848045  ;J ;480  ;H ;760155;9789576075780;1;140;179
2016-12-27;2001-02-20 00:00:00;00901987  ;F ;019  ;F ;100324;4713754987621;1;20;29
2016-12-27;2001-02-20 00:00:00;01671186  ;E ;711  ;E ;130206;20557003     ;1;84;99
2016-12-27;2001-02-20 00:00:00;02175652  ;A ;756  ;G ;100311;4710022102793;1;69;85
2016-12-27;2001-02-20 00:00:00;01652970  ;D ;529  ;E ;110136;4710008251125;1;23;28
2016-12-27;2001-02-20 00:00:00;00102292  ;D ;022  ;F ;110217;4710126392014;1;182;153
2016-12-27;2001-02-20 00:00:00;01185416  ;F ;854  ;E ;110502;4710167221014;1;19;25
2016-12-27;2001-02-20 00:00:00;01357509  ;D ;575  ;E ;120107;4710151200155;1;92;99
2016-12-27;2001-02-20 00:00:00;00248952  ;H ;489  ;F ;100511;4710294110113;3;36;45
2016-12-27;2001-02-20 00:00:00;01970777  ;D ;707  ;F ;530407;4710060000099;2;60;38
2016-12-27;2001-02-20 00:00:00;01459500  ;D ;595  ;F ;120105;4719090106009;1;27;29
2016-12-27;2001-02-20 00:00:00;01757767  ;D ;577  ;F ;130315;4714981010038;2;50;26
2016-12-27;2001-02-20 00:00:00;00057011  ;D ;570  ;F ;130204;4710088430175;1;21;25
2016-12-27;2001-02-20 00:00:00;00057011  ;D ;570  ;F ;530407;4710060000099;1;30;19
2016-12-27;2001-02-20 00:00:00;01327984  ;F ;279  ;E ;110410;4710088411433;1;40;48
2016-12-27;2001-02-20 00:00:00;00099790  ;I ;997  ;E ;110504;4710323168016;1;17;20
2016-12-27;2001-02-21 00:00:00;00834568  ;I ;345  ;E ;470109;2280155002946;1;60;77
2016-12-27;2001-02-21 00:00:00;00539593  ;E ;395  ;E ;130201;4710105045450;2;30;40
2016-12-27;2001-02-21 00:00:00;01635171  ;D ;351  ;E ;130208;4710063422355;1;9;12
